1009,2470
1010,2471
1011,2472
1012,2473
1013,2474
1014,2475
1015,2476
1016,2477
1017,2478
1018,2479
1019,2480
1020,2481
1021,2482
1022,2483
1023,2484
1024,2485
1025,2486
1026,2487
1027,2488
1028,2489
1029,2490
1030,2491
1031,2492
1032,2493
1033,2494
1034,2495
1035,2496
1036,2497
1037,2498
1038,2499
1039,2500
1040,2501
1041,2502
1042,2503
1043,2504
1044,2505
1045,2506
1046,2507
1047,2508
1048,2509
1049,2510
1050,2511
1051,2512
1052,2513
1053,2514
1054,2515
1055,2516
1056,2517
1057,2518
1058,2519
1059,2520
1060,2521
1061,2522
1062,2523
1063,2524
1064,2525
1065,2526
1066,2527
1067,2528
1068,2529
1069,2530
1070,2531
1071,2532
1072,2533
1073,2534
1074,2535
1075,2536
1076,2537
1077,2538
1078,2539
1079,2540
1080,2541
1081,2542
1082,2543
1083,2544
1084,2545
1085,2546
1086,2547
1087,2548
1088,2549
1089,2550
1090,2551
1091,2552
1092,2553
1093,2554
1094,2555
1095,2556
1096,2557
1097,2558
1098,2559
1099,2560
1100,2561
1101,2562
1102,2563
1103,2564
1104,2565
1105,2566
1106,2567
1107,2568
1108,2569
1109,2570
1110,2571
1111,2572
1112,2573
1113,2574
1114,2575
1115,2576
1116,2577
1117,2578
1118,2579
1119,2580
1120,2581
1121,2582
1122,2583
1123,2584
1124,2585
1125,2586
1126,2587
1127,2588
1128,2589
1129,2590
1130,2591
1131,2592
1132,2593
1133,2594
1134,2595
1135,2596
1136,2597
1137,2598
1138,2599
1139,2600
1140,2601
1141,2602
1142,2603
1143,2604
1144,2605
1145,2606
1146,2607
1147,2608
1148,2609
1149,2610
1150,2611
1151,2612
1152,2613
1153,2614
1154,2615
1155,2616
1156,2617
1157,2618
1158,2619
1159,2620
1160,2621
1161,2622
1162,2623
1163,2624
1164,2625
1165,2626
1166,2627
1167,2628
1168,2629
1169,2630
1170,2631
1171,2632
1172,2633
1173,2634
1174,2635
1175,2636
1176,2637
1177,2638
1178,2639
1179,2640
1180,2641
1181,2642
1182,2643
1183,2644
1184,2645
1185,2646
1186,2647
1187,2648
1188,2649
1189,2650
1190,2651
1191,2652
1192,2653
1193,2654
1194,2655
1195,2656
1196,2657
1197,2658
1198,2659
1199,2660
1200,2661
1201,2662
1202,2663
1203,2664
1204,2665
1205,2666
1206,2667
1207,2668
1208,2669
1209,2670
1210,2671
1211,2672
1212,2673
1213,2674
1214,2675
1215,2676
1216,2677
1217,2678
1218,2679
1219,2680
1220,2681
1221,2682
1222,2683
1223,2684
1224,2685
1225,2686
1226,2687
1227,2688
1228,2689
1229,2690
1230,2691
1231,2692
1232,2693
1233,2694
1234,2695
1235,2696
1236,2697
1237,2698
1238,2699
1239,2700
1240,2701
1241,2702
1242,2703
1243,2704
1244,2705
1245,2706
1246,2707
1247,2708
1248,2709
1249,2710
1250,2711
1251,2712
1252,2713
1253,2714
1254,2715
1255,2716
1256,2717
1257,2718
1258,2719
1259,2720
1260,2721
1261,2722
1262,2723
1263,2724
1264,2725
1265,2726
1266,2727
1267,2728
1268,2729
1269,2730
1270,2731
1271,2732
1272,2733
1273,2734
1274,2735
1275,2736
1276,2737
1277,2738
1278,2739
1279,2740
1280,2741
1281,2742
1282,2743
1283,2744
1284,2745
1285,2746
1286,2747
1287,2748
1288,2749
1289,2750
1290,2751
1291,2752
1292,2753
1293,2754
1294,2755
1295,2756
1296,2757
1297,2758
1298,2759
1299,2760
1300,2761
1301,2762
1302,2763
1303,2764
1304,2765
1305,2766
1306,2767
1307,2768
1308,2769
1309,2770
1310,2771
1311,2772
1312,2773
1313,2774
1314,2775
1315,2776
1316,2777
1317,2778
1318,2779
1319,2780
1320,2781
1321,2782
1322,2783
1323,2784
1324,2785
1325,2786
1326,2787
1327,2788
1328,2789
1329,2790
1330,2791
1331,2792
1332,2793
1333,2794
1334,2795
1335,2796
1336,2797
1337,2798
1338,2799
1339,2800
1340,2801
1341,2802
1342,2803
1343,2804
1344,2805
1345,2806
1346,2807
1347,2808
1348,2809
1349,2810
1350,2811
1351,2812
1352,2813
1353,2814
1354,2815
1355,2816
1356,2817
1357,2818
1358,2819
1359,2820
1360,2821
1361,2822
1362,2823
1363,2824
1364,2825
1365,2826
1366,2827
1367,2828
1368,2829
1369,2830
1370,2831
1371,2832
1372,2833
1373,2834
1374,2835
1375,2836
1376,2837
1377,2838
1378,2839
1379,2840
1380,2841
1381,2842
1382,2843
1383,2844
1384,2845
1385,2846
1386,2847
1387,2848
1388,2849
1389,2850
1390,2851
1391,2852
1392,2853
1393,2854
1394,2855
1395,2856
1396,2857
1397,2858
1398,2859
1399,2860
1400,2861
1401,2862
1402,2863
1403,2864
1404,2865
1405,2866
1406,2867
1407,2868
1408,2869
1409,2870
1410,2871
1411,2872
1412,2873
1413,2874
1414,2875
1415,2876
1416,2877
1417,2878
1418,2879
1419,2880
1420,2881
1421,2882
1422,2883
1423,2884
1424,2885
1425,2886
1426,2887
1427,2888
1428,2889
1429,2890
1430,2891
1431,2892
1432,2893
1433,2894
1434,2895
1435,2896
1436,2897
1437,2898
1438,2899
1439,2900
1440,2901
1441,2902
1442,2903
1443,2904
1444,2905
1445,2906
1446,2907
1447,2908
1448,2909
1449,2910
1450,2911
1451,2912
1452,2913
1453,2914
1454,2915
1455,2916
1456,2917
1457,2918
1458,2919
